image,class
WA08_2016_11_8_16_4_34_905014_id5.bmp,3
WA08_2016_11_8_16_4_34_905014_id6.bmp,3
WA08_2016_11_8_16_4_34_905014_id7.bmp,3
WA08_2016_11_8_16_4_34_905014_id8.bmp,3
WA08_2016_11_8_9_51_35_887216_id1.bmp,3
WA08_2016_11_8_9_51_35_887216_id2.bmp,3
WA08_2016_11_8_9_51_35_887216_id3.bmp,3
WA08_2016_11_8_9_51_35_887216_id4.bmp,3
WA08_2016_11_8_9_51_35_887216_id5.bmp,3
WA08_2016_11_8_9_51_35_887216_id6.bmp,3
WA08_2016_11_8_9_51_35_887216_id7.bmp,3
WA08_2016_11_8_9_51_35_887216_id8.bmp,3
