image,class
WA01_2015_11_22_9_53_24_207263_id3.bmp,6
WA01_2015_11_22_9_53_24_207263_id4.bmp,6
WA01_2015_11_22_9_53_24_207263_id5.bmp,6
WA01_2015_11_22_9_5_27_428904_id2.bmp,6
WA01_2015_11_22_9_5_27_428904_id7.bmp,6
WA01_2015_11_22_9_5_27_428904_id9.bmp,6
WA01_2015_11_23_1_23_24_591190_id1.bmp,6
WA01_2015_11_23_1_24_43_803406_id10.bmp,6
WA01_2015_11_23_1_24_43_803406_id4.bmp,6
WA01_2015_11_23_1_24_43_803406_id9.bmp,6
WA01_2015_11_23_1_43_24_732211_id7.bmp,6
WA01_2015_11_23_1_43_2_24135_id5.bmp,6
WA01_2015_11_23_1_43_2_24135_id6.bmp,6
WA01_2015_11_27_15_5_8_283347_id1.bmp,6
WA01_2015_11_27_15_5_8_283347_id9.bmp,6
WA01_2015_11_27_15_6_3_34317_id2.bmp,6
WA01_2015_11_27_15_6_3_34317_id5.bmp,6
WA01_2015_11_27_15_6_3_34317_id7.bmp,6
WA01_2015_11_27_15_6_3_34317_id8.bmp,6
WA01_2015_11_27_15_7_28_374210_id1.bmp,6
WA01_2015_11_27_16_49_36_546592_id1.bmp,6
WA01_2015_11_27_16_49_36_546592_id5.bmp,6
WA01_2015_11_28_12_21_52_282608_id2.bmp,6
WA01_2015_11_28_15_23_57_883480_id2.bmp,6
WA01_2015_11_29_13_0_56_708238_id9.bmp,6
WA01_2015_11_29_15_5_47_21500_id1.bmp,6
WA01_2015_11_29_15_5_47_21500_id7.bmp,6
WA01_2015_11_29_6_30_38_641087_id6.bmp,6
WA01_2015_11_29_6_31_21_677198_id9.bmp,6
WA01_2015_11_29_8_34_15_732460_id1.bmp,6
WA01_2015_11_29_8_34_15_732460_id10.bmp,6
WA01_2015_11_29_8_34_15_732460_id3.bmp,6
WA01_2015_11_29_9_14_42_454064_id1.bmp,6
WA01_2015_11_29_9_14_42_454064_id2.bmp,6
WA01_2015_11_29_9_14_42_454064_id3.bmp,6
WA01_2015_11_29_9_14_42_454064_id5.bmp,6
WA01_2015_11_29_9_14_42_454064_id6.bmp,6
WA01_2015_11_30_13_56_9_60622_id7.bmp,6
WA01_2015_11_30_15_20_12_308604_id8.bmp,6
WA01_2015_11_30_16_31_57_813298_id8.bmp,6
WA01_2015_11_30_16_32_44_189323_id9.bmp,6
WA01_2015_11_30_9_38_50_22687_id10.bmp,6
WA01_2015_11_30_9_38_50_22687_id9.bmp,6
WA01_2015_11_30_9_39_39_267336_id1.bmp,6
WA01_2015_11_30_9_39_39_267336_id7.bmp,6
WA01_2015_11_30_9_40_37_507426_id6.bmp,6
WA08_2016_10_11_13_29_14_187906_id2.bmp,6
WA08_2016_10_11_13_29_14_187906_id3.bmp,6
WA08_2016_10_11_15_22_8_15101_id1.bmp,6
WA08_2016_10_11_15_22_8_15101_id5.bmp,6
WA08_2016_10_11_16_27_48_463768_id5.bmp,6
WA08_2016_10_11_16_27_48_463768_id6.bmp,6
WA08_2016_10_11_16_27_48_463768_id7.bmp,6
WA08_2016_10_12_9_4_6_327389_id3.bmp,6
WA08_2016_10_12_9_4_6_327389_id4.bmp,6
WA08_2016_10_12_9_4_6_327389_id5.bmp,6
WA08_2016_10_16_9_0_2_799567_id4.bmp,6
WA08_2016_10_16_9_0_2_799567_id8.bmp,6
WA08_2016_10_17_16_6_2_296110_id2.bmp,6
WA08_2016_10_17_16_6_2_296110_id6.bmp,6
WA08_2016_10_19_10_26_29_132896_id1.bmp,6
WA08_2016_10_19_10_26_29_132896_id2.bmp,6
WA08_2016_10_19_10_26_29_132896_id4.bmp,6
WA08_2016_10_19_15_49_48_809578_id2.bmp,6
WA08_2016_10_19_15_49_48_809578_id4.bmp,6
WA08_2016_10_19_7_41_41_939975_id2.bmp,6
WA08_2016_10_1_15_26_38_652221_id1.bmp,6
WA08_2016_10_1_15_26_38_652221_id2.bmp,6
WA08_2016_10_1_15_26_38_652221_id5.bmp,6
WA08_2016_10_1_9_20_33_56122_id2.bmp,6
WA08_2016_10_1_9_20_33_56122_id3.bmp,6
WA08_2016_10_22_15_49_37_625649_id5.bmp,6
WA08_2016_10_22_15_49_37_625649_id8.bmp,6
WA08_2016_10_2_14_48_54_338280_id3.bmp,6
WA08_2016_10_2_14_48_54_338280_id5.bmp,6
WA08_2016_10_2_14_48_54_338280_id7.bmp,6
